State,State ANSI,Ag District,Ag District Code,County,County ANSI,Commodity,Value_dollars
NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ALEXANDER,3,CROP TOTALS,"8,475,000"
NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CATAWBA,35,CROP TOTALS,"21,796,000"
NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CHATHAM,37,CROP TOTALS,"11,205,000"
NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIDSON,57,CROP TOTALS,"16,223,000"
NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIE,59,CROP TOTALS,"12,380,000"
NORTH CAROLINA,37,CENTRAL PIEDMONT,50,IREDELL,97,CROP TOTALS,"18,884,000"
NORTH CAROLINA,37,CENTRAL PIEDMONT,50,LEE,105,CROP TOTALS,"18,769,000"
NORTH CAROLINA,37,CENTRAL PIEDMONT,50,RANDOLPH,151,CROP TOTALS,"27,943,000"
NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ROWAN,159,CROP TOTALS,"48,073,000"
NORTH CAROLINA,37,CENTRAL PIEDMONT,50,WAKE,183,CROP TOTALS,"56,546,000"
NORTH CAROLINA,37,NORTHERN COASTAL,70,BERTIE,15,CROP TOTALS,"80,485,000"
NORTH CAROLINA,37,NORTHERN COASTAL,70,CAMDEN,29,CROP TOTALS,"39,253,000"
NORTH CAROLINA,37,NORTHERN COASTAL,70,CHOWAN,41,CROP TOTALS,"38,531,000"
NORTH CAROLINA,37,NORTHERN COASTAL,70,CURRITUCK,53,CROP TOTALS,"18,157,000"
NORTH CAROLINA,37,NORTHERN COASTAL,70,DARE,55,CROP TOTALS,"1,013,000"
NORTH CAROLINA,37,NORTHERN COASTAL,70,EDGECOMBE,65,CROP TOTALS,"92,511,000"
NORTH CAROLINA,37,NORTHERN COASTAL,70,GATES,73,CROP TOTALS,"23,813,000"
NORTH CAROLINA,37,NORTHERN COASTAL,70,HALIFAX,83,CROP TOTALS,"83,069,000"
NORTH CAROLINA,37,NORTHERN COASTAL,70,HERTFORD,91,CROP TOTALS,"45,804,000"
NORTH CAROLINA,37,NORTHERN COASTAL,70,MARTIN,117,CROP TOTALS,"78,373,000"
NORTH CAROLINA,37,NORTHERN COASTAL,70,NASH,127,CROP TOTALS,"126,084,000"
NORTH CAROLINA,37,NORTHERN COASTAL,70,NORTHAMPTON,131,CROP TOTALS,"58,870,000"
NORTH CAROLINA,37,NORTHERN COASTAL,70,PASQUOTANK,139,CROP TOTALS,"48,375,000"
NORTH CAROLINA,37,NORTHERN COASTAL,70,PERQUIMANS,143,CROP TOTALS,"40,889,000"
NORTH CAROLINA,37,NORTHERN COASTAL,70,TYRRELL,177,CROP TOTALS, na
NORTH CAROLINA,37,NORTHERN COASTAL,70,WASHINGTON,187,CROP TOTALS,"43,388,000"
NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,ALLEGHANY,5,CROP TOTALS,"18,168,000"
NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,ASHE,9,CROP TOTALS,"43,957,000"
NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,AVERY,11,CROP TOTALS,"19,306,000"
NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,CALDWELL,27,CROP TOTALS,"11,005,000"
NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,SURRY,171,CROP TOTALS,"49,393,000"
NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WATAUGA,189,CROP TOTALS,"8,932,000"
NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WILKES,193,CROP TOTALS,"14,838,000"
NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,YADKIN,197,CROP TOTALS,"27,245,000"
NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ALAMANCE,1,CROP TOTALS,"14,739,000"
NORTH CAROLINA,37,NORTHERN PIEDMONT,40,CASWELL,33,CROP TOTALS,"21,113,000"
NORTH CAROLINA,37,NORTHERN PIEDMONT,40,DURHAM,63,CROP TOTALS,"9,007,000"
NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FORSYTH,67,CROP TOTALS,"9,275,000"
NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FRANKLIN,69,CROP TOTALS,"34,706,000"
NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GRANVILLE,77,CROP TOTALS, na
NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GUILFORD,81,CROP TOTALS,"32,829,000"
NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ORANGE,135,CROP TOTALS,"25,363,000"
NORTH CAROLINA,37,NORTHERN PIEDMONT,40,PERSON,145,CROP TOTALS,"34,417,000"
NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ROCKINGHAM,157,CROP TOTALS,"29,340,000"
NORTH CAROLINA,37,NORTHERN PIEDMONT,40,STOKES,169,CROP TOTALS,"12,420,000"
NORTH CAROLINA,37,NORTHERN PIEDMONT,40,VANCE,181,CROP TOTALS,"16,797,000"
NORTH CAROLINA,37,NORTHERN PIEDMONT,40,WARREN,185,CROP TOTALS,"12,323,000"
NORTH CAROLINA,37,SOUTHERN COASTAL,90,BLADEN,17,CROP TOTALS,"70,578,000"
NORTH CAROLINA,37,SOUTHERN COASTAL,90,BRUNSWICK,19,CROP TOTALS,"15,776,000"
NORTH CAROLINA,37,SOUTHERN COASTAL,90,COLUMBUS,47,CROP TOTALS,"58,462,000"
NORTH CAROLINA,37,SOUTHERN COASTAL,90,CUMBERLAND,51,CROP TOTALS,"25,424,000"
NORTH CAROLINA,37,SOUTHERN COASTAL,90,DUPLIN,61,CROP TOTALS,"97,791,000"
NORTH CAROLINA,37,SOUTHERN COASTAL,90,HARNETT,85,CROP TOTALS,"71,668,000"
NORTH CAROLINA,37,SOUTHERN COASTAL,90,HOKE,93,CROP TOTALS,"12,697,000"
NORTH CAROLINA,37,SOUTHERN COASTAL,90,NEW HANOVER,129,CROP TOTALS, na
NORTH CAROLINA,37,SOUTHERN COASTAL,90,ONSLOW,133,CROP TOTALS,"23,464,000"
NORTH CAROLINA,37,SOUTHERN COASTAL,90,PENDER,141,CROP TOTALS,"38,367,000"
NORTH CAROLINA,37,SOUTHERN COASTAL,90,ROBESON,155,CROP TOTALS,"104,041,000"
NORTH CAROLINA,37,SOUTHERN COASTAL,90,SAMPSON,163,CROP TOTALS,"203,510,000"
NORTH CAROLINA,37,SOUTHERN COASTAL,90,SCOTLAND,165,CROP TOTALS,"11,551,000"
NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,ANSON,7,CROP TOTALS,"13,135,000"
NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CABARRUS,25,CROP TOTALS,"17,735,000"
NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CLEVELAND,45,CROP TOTALS,"15,926,000"
NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,GASTON,71,CROP TOTALS,"5,660,000"
NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,LINCOLN,109,CROP TOTALS,"8,418,000"
NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MECKLENBURG,119,CROP TOTALS, na
NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MONTGOMERY,123,CROP TOTALS,"8,205,000"
NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MOORE,125,CROP TOTALS,"18,290,000"
NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,RICHMOND,153,CROP TOTALS,"7,129,000"
NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,STANLY,167,CROP TOTALS,"22,512,000"
NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,UNION,179,CROP TOTALS,"86,482,000"
NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,CROP TOTALS,"37,180,000"
NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,CROP TOTALS,"19,801,000"
NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,CROP TOTALS, na
NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43,CROP TOTALS,"2,045,000"
NORTH CAROLINA,37,WESTERN MOUNTAIN,20,GRAHAM,75,CROP TOTALS,"389,000"
NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,CROP TOTALS,"7,831,000"
NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,CROP TOTALS,"64,633,000"
NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,CROP TOTALS,"11,197,000"
NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,CROP TOTALS,"1,675,000"
NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,CROP TOTALS, na
NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,CROP TOTALS,"13,929,000"
NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MITCHELL,121,CROP TOTALS,"1,759,000"
NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,CROP TOTALS,"4,935,000"
NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,CROP TOTALS,"3,857,000"
NORTH CAROLINA,37,WESTERN MOUNTAIN,20,SWAIN,173,CROP TOTALS,"1,261,000"
NORTH CAROLINA,37,WESTERN MOUNTAIN,20,TRANSYLVANIA,175,CROP TOTALS,"6,722,000"
NORTH CAROLINA,37,WESTERN MOUNTAIN,20,YANCEY,199,CROP TOTALS,"5,667,000"
NORTH DAKOTA,38,CENTRAL,50,EDDY,27,CROP TOTALS,"63,600,000"
NORTH DAKOTA,38,CENTRAL,50,FOSTER,31,CROP TOTALS,"90,780,000"
NORTH DAKOTA,38,CENTRAL,50,KIDDER,43,CROP TOTALS,"72,824,000"
NORTH DAKOTA,38,CENTRAL,50,SHERIDAN,83,CROP TOTALS,"73,788,000"
NORTH DAKOTA,38,CENTRAL,50,STUTSMAN,93,CROP TOTALS,"286,065,000"
NORTH DAKOTA,38,CENTRAL,50,WELLS,103,CROP TOTALS,"184,896,000"
NORTH DAKOTA,38,EAST CENTRAL,60,BARNES,3,CROP TOTALS,"257,603,000"
NORTH DAKOTA,38,EAST CENTRAL,60,CASS,17,CROP TOTALS,"417,188,000"
NORTH DAKOTA,38,EAST CENTRAL,60,GRIGGS,39,CROP TOTALS,"105,078,000"
NORTH DAKOTA,38,EAST CENTRAL,60,STEELE,91,CROP TOTALS,"145,894,000"
NORTH DAKOTA,38,EAST CENTRAL,60,TRAILL,97,CROP TOTALS,"223,748,000"
NORTH DAKOTA,38,NORTH CENTRAL,20,BENSON,5,CROP TOTALS,"147,665,000"
NORTH DAKOTA,38,NORTH CENTRAL,20,BOTTINEAU,9,CROP TOTALS,"199,430,000"
NORTH DAKOTA,38,NORTH CENTRAL,20,MCHENRY,49,CROP TOTALS,"82,196,000"
NORTH DAKOTA,38,NORTH CENTRAL,20,PIERCE,69,CROP TOTALS,"83,304,000"
NORTH DAKOTA,38,NORTH CENTRAL,20,ROLETTE,79,CROP TOTALS,"77,154,000"
NORTH DAKOTA,38,NORTHEAST,30,CAVALIER,19,CROP TOTALS,"276,485,000"
NORTH DAKOTA,38,NORTHEAST,30,GRAND FORKS,35,CROP TOTALS,"294,658,000"
NORTH DAKOTA,38,NORTHEAST,30,NELSON,63,CROP TOTALS,"112,527,000"
NORTH DAKOTA,38,NORTHEAST,30,PEMBINA,67,CROP TOTALS,"275,337,000"
NORTH DAKOTA,38,NORTHEAST,30,RAMSEY,71,CROP TOTALS,"163,906,000"
NORTH DAKOTA,38,NORTHEAST,30,TOWNER,95,CROP TOTALS,"140,915,000"
NORTH DAKOTA,38,NORTHEAST,30,WALSH,99,CROP TOTALS,"323,415,000"
NORTH DAKOTA,38,NORTHWEST,10,BURKE,13,CROP TOTALS,"61,157,000"
NORTH DAKOTA,38,NORTHWEST,10,DIVIDE,23,CROP TOTALS,"61,544,000"
NORTH DAKOTA,38,NORTHWEST,10,MOUNTRAIL,61,CROP TOTALS,"105,856,000"
NORTH DAKOTA,38,NORTHWEST,10,RENVILLE,75,CROP TOTALS,"122,657,000"
NORTH DAKOTA,38,NORTHWEST,10,WARD,101,CROP TOTALS,"188,435,000"
NORTH DAKOTA,38,NORTHWEST,10,WILLIAMS,105,CROP TOTALS,"117,426,000"
NORTH DAKOTA,38,SOUTH CENTRAL,80,BURLEIGH,15,CROP TOTALS,"65,405,000"
NORTH DAKOTA,38,SOUTH CENTRAL,80,EMMONS,29,CROP TOTALS,"111,806,000"
NORTH DAKOTA,38,SOUTH CENTRAL,80,GRANT,37,CROP TOTALS,"29,084,000"
NORTH DAKOTA,38,SOUTH CENTRAL,80,MORTON,59,CROP TOTALS,"63,552,000"
NORTH DAKOTA,38,SOUTH CENTRAL,80,SIOUX,85,CROP TOTALS,"21,718,000"
NORTH DAKOTA,38,SOUTHEAST,90,DICKEY,21,CROP TOTALS,"181,796,000"
NORTH DAKOTA,38,SOUTHEAST,90,LA MOURE,45,CROP TOTALS,"192,505,000"
NORTH DAKOTA,38,SOUTHEAST,90,LOGAN,47,CROP TOTALS,"55,368,000"
NORTH DAKOTA,38,SOUTHEAST,90,MCINTOSH,51,CROP TOTALS,"53,703,000"
NORTH DAKOTA,38,SOUTHEAST,90,RANSOM,73,CROP TOTALS,"137,681,000"
NORTH DAKOTA,38,SOUTHEAST,90,RICHLAND,77,CROP TOTALS,"354,985,000"
NORTH DAKOTA,38,SOUTHEAST,90,SARGENT,81,CROP TOTALS,"188,725,000"
NORTH DAKOTA,38,SOUTHWEST,70,ADAMS,1,CROP TOTALS,"30,430,000"
NORTH DAKOTA,38,SOUTHWEST,70,BILLINGS,7,CROP TOTALS,"5,667,000"
NORTH DAKOTA,38,SOUTHWEST,70,BOWMAN,11,CROP TOTALS,"19,553,000"
NORTH DAKOTA,38,SOUTHWEST,70,GOLDEN VALLEY,33,CROP TOTALS,"20,849,000"
NORTH DAKOTA,38,SOUTHWEST,70,HETTINGER,41,CROP TOTALS,"53,282,000"
NORTH DAKOTA,38,SOUTHWEST,70,SLOPE,87,CROP TOTALS,"19,787,000"
NORTH DAKOTA,38,SOUTHWEST,70,STARK,89,CROP TOTALS,"43,552,000"
NORTH DAKOTA,38,WEST CENTRAL,40,DUNN,25,CROP TOTALS,"27,704,000"
NORTH DAKOTA,38,WEST CENTRAL,40,MCKENZIE,53,CROP TOTALS,"50,179,000"
NORTH DAKOTA,38,WEST CENTRAL,40,MCLEAN,55,CROP TOTALS,"150,812,000"
NORTH DAKOTA,38,WEST CENTRAL,40,MERCER,57,CROP TOTALS,"25,030,000"
NORTH DAKOTA,38,WEST CENTRAL,40,OLIVER,65,CROP TOTALS,"21,911,000"
OHIO,39,CENTRAL,50,DELAWARE,41,CROP TOTALS,"77,444,000"
OHIO,39,CENTRAL,50,FAIRFIELD,45,CROP TOTALS,"77,395,000"
OHIO,39,CENTRAL,50,FAYETTE,47,CROP TOTALS,"106,015,000"
OHIO,39,CENTRAL,50,FRANKLIN,49,CROP TOTALS,"44,401,000"
OHIO,39,CENTRAL,50,KNOX,83,CROP TOTALS,"62,206,000"
OHIO,39,CENTRAL,50,LICKING,89,CROP TOTALS,"83,598,000"
OHIO,39,CENTRAL,50,MADISON,97,CROP TOTALS,"125,443,000"
OHIO,39,CENTRAL,50,MARION,101,CROP TOTALS,"86,277,000"
OHIO,39,CENTRAL,50,MORROW,117,CROP TOTALS,"61,525,000"
OHIO,39,CENTRAL,50,PICKAWAY,129,CROP TOTALS,"148,594,000"
OHIO,39,CENTRAL,50,ROSS,141,CROP TOTALS,"66,744,000"
OHIO,39,CENTRAL,50,UNION,159,CROP TOTALS,"103,467,000"
OHIO,39,EAST CENTRAL,60,BELMONT,13,CROP TOTALS,"5,887,000"
OHIO,39,EAST CENTRAL,60,CARROLL,19,CROP TOTALS,"18,942,000"
OHIO,39,EAST CENTRAL,60,COSHOCTON,31,CROP TOTALS,"33,266,000"
OHIO,39,EAST CENTRAL,60,HARRISON,67,CROP TOTALS,"7,831,000"
OHIO,39,EAST CENTRAL,60,HOLMES,75,CROP TOTALS,"33,467,000"
OHIO,39,EAST CENTRAL,60,JEFFERSON,81,CROP TOTALS,"4,228,000"
OHIO,39,EAST CENTRAL,60,TUSCARAWAS,157,CROP TOTALS,"21,505,000"
OHIO,39,NORTH CENTRAL,20,ASHLAND,5,CROP TOTALS,"44,201,000"
OHIO,39,NORTH CENTRAL,20,CRAWFORD,33,CROP TOTALS,"116,129,000"
OHIO,39,NORTH CENTRAL,20,ERIE,43,CROP TOTALS,"86,949,000"
OHIO,39,NORTH CENTRAL,20,HURON,77,CROP TOTALS,"134,900,000"
OHIO,39,NORTH CENTRAL,20,LORAIN,93,CROP TOTALS,"116,621,000"
OHIO,39,NORTH CENTRAL,20,OTTAWA,123,CROP TOTALS,"55,036,000"
OHIO,39,NORTH CENTRAL,20,RICHLAND,139,CROP TOTALS,"50,084,000"
OHIO,39,NORTH CENTRAL,20,SANDUSKY,143,CROP TOTALS,"91,797,000"
OHIO,39,NORTH CENTRAL,20,SENECA,147,CROP TOTALS,"115,532,000"
OHIO,39,NORTH CENTRAL,20,WYANDOT,175,CROP TOTALS,"97,545,000"
OHIO,39,NORTHEAST,30,ASHTABULA,7,CROP TOTALS,"38,304,000"
OHIO,39,NORTHEAST,30,COLUMBIANA,29,CROP TOTALS,"34,544,000"
OHIO,39,NORTHEAST,30,CUYAHOGA,35,CROP TOTALS,"6,138,000"
OHIO,39,NORTHEAST,30,GEAUGA,55,CROP TOTALS,"17,473,000"
OHIO,39,NORTHEAST,30,LAKE,85,CROP TOTALS,"72,643,000"
OHIO,39,NORTHEAST,30,MAHONING,99,CROP TOTALS,"24,543,000"
OHIO,39,NORTHEAST,30,MEDINA,103,CROP TOTALS,"38,203,000"
OHIO,39,NORTHEAST,30,PORTAGE,133,CROP TOTALS,"24,473,000"
OHIO,39,NORTHEAST,30,STARK,151,CROP TOTALS,"40,606,000"
OHIO,39,NORTHEAST,30,SUMMIT,153,CROP TOTALS,"8,631,000"
OHIO,39,NORTHEAST,30,TRUMBULL,155,CROP TOTALS,"36,118,000"
OHIO,39,NORTHEAST,30,WAYNE,169,CROP TOTALS,"81,357,000"
OHIO,39,NORTHWEST,10,ALLEN,3,CROP TOTALS,"85,838,000"
OHIO,39,NORTHWEST,10,DEFIANCE,39,CROP TOTALS,"80,238,000"
OHIO,39,NORTHWEST,10,FULTON,51,CROP TOTALS,"122,932,000"
OHIO,39,NORTHWEST,10,HANCOCK,63,CROP TOTALS,"108,759,000"
OHIO,39,NORTHWEST,10,HENRY,69,CROP TOTALS,"116,955,000"
OHIO,39,NORTHWEST,10,LUCAS,95,CROP TOTALS,"47,182,000"
OHIO,39,NORTHWEST,10,PAULDING,125,CROP TOTALS,"80,377,000"
OHIO,39,NORTHWEST,10,PUTNAM,137,CROP TOTALS,"139,440,000"
OHIO,39,NORTHWEST,10,VAN WERT,161,CROP TOTALS,"123,500,000"
OHIO,39,NORTHWEST,10,WILLIAMS,171,CROP TOTALS,"81,114,000"
OHIO,39,NORTHWEST,10,WOOD,173,CROP TOTALS,"126,418,000"
OHIO,39,SOUTH CENTRAL,80,ADAMS,1,CROP TOTALS,"25,082,000"
OHIO,39,SOUTH CENTRAL,80,BROWN,15,CROP TOTALS,"63,137,000"
OHIO,39,SOUTH CENTRAL,80,GALLIA,53,CROP TOTALS,"9,296,000"
OHIO,39,SOUTH CENTRAL,80,HIGHLAND,71,CROP TOTALS,"94,697,000"
OHIO,39,SOUTH CENTRAL,80,JACKSON,79,CROP TOTALS,"5,199,000"
OHIO,39,SOUTH CENTRAL,80,LAWRENCE,87,CROP TOTALS,"2,413,000"
OHIO,39,SOUTH CENTRAL,80,PIKE,131,CROP TOTALS,"22,680,000"
OHIO,39,SOUTH CENTRAL,80,SCIOTO,145,CROP TOTALS,"13,938,000"
OHIO,39,SOUTHEAST,90,ATHENS,9,CROP TOTALS,"5,758,000"
OHIO,39,SOUTHEAST,90,GUERNSEY,59,CROP TOTALS,"10,612,000"
OHIO,39,SOUTHEAST,90,HOCKING,73,CROP TOTALS,"4,101,000"
OHIO,39,SOUTHEAST,90,MEIGS,105,CROP TOTALS,"10,718,000"
OHIO,39,SOUTHEAST,90,MONROE,111,CROP TOTALS,"4,892,000"
OHIO,39,SOUTHEAST,90,MORGAN,115,CROP TOTALS,"7,158,000"
OHIO,39,SOUTHEAST,90,MUSKINGUM,119,CROP TOTALS,"28,770,000"
OHIO,39,SOUTHEAST,90,NOBLE,121,CROP TOTALS,"2,649,000"
OHIO,39,SOUTHEAST,90,PERRY,127,CROP TOTALS,"23,119,000"
OHIO,39,SOUTHEAST,90,VINTON,163,CROP TOTALS,"4,572,000"
OHIO,39,SOUTHEAST,90,WASHINGTON,167,CROP TOTALS,"23,320,000"
OHIO,39,SOUTHWEST,70,BUTLER,17,CROP TOTALS,"40,795,000"
OHIO,39,SOUTHWEST,70,CLERMONT,25,CROP TOTALS,"28,445,000"
OHIO,39,SOUTHWEST,70,CLINTON,27,CROP TOTALS,"107,673,000"
OHIO,39,SOUTHWEST,70,GREENE,57,CROP TOTALS,"88,117,000"
OHIO,39,SOUTHWEST,70,HAMILTON,61,CROP TOTALS,"14,001,000"
OHIO,39,SOUTHWEST,70,MONTGOMERY,113,CROP TOTALS,"69,305,000"
OHIO,39,SOUTHWEST,70,PREBLE,135,CROP TOTALS,"98,167,000"
OHIO,39,SOUTHWEST,70,WARREN,165,CROP TOTALS,"44,718,000"
OHIO,39,WEST CENTRAL,40,AUGLAIZE,11,CROP TOTALS,"98,009,000"
OHIO,39,WEST CENTRAL,40,CHAMPAIGN,21,CROP TOTALS,"99,156,000"
OHIO,39,WEST CENTRAL,40,CLARK,23,CROP TOTALS,"100,167,000"
OHIO,39,WEST CENTRAL,40,DARKE,37,CROP TOTALS,"161,414,000"
OHIO,39,WEST CENTRAL,40,HARDIN,65,CROP TOTALS,"107,220,000"
OHIO,39,WEST CENTRAL,40,LOGAN,91,CROP TOTALS,"86,117,000"
OHIO,39,WEST CENTRAL,40,MERCER,107,CROP TOTALS,"123,310,000"
OHIO,39,WEST CENTRAL,40,MIAMI,109,CROP TOTALS,"92,006,000"
OHIO,39,WEST CENTRAL,40,SHELBY,149,CROP TOTALS,"92,711,000"
OKLAHOMA,40,CENTRAL,50,CANADIAN,17,CROP TOTALS,"28,289,000"
OKLAHOMA,40,CENTRAL,50,CLEVELAND,27,CROP TOTALS,"7,451,000"
OKLAHOMA,40,CENTRAL,50,CREEK,37,CROP TOTALS,"3,039,000"
OKLAHOMA,40,CENTRAL,50,GRADY,51,CROP TOTALS,"22,356,000"
OKLAHOMA,40,CENTRAL,50,KINGFISHER,73,CROP TOTALS,"31,322,000"
OKLAHOMA,40,CENTRAL,50,LINCOLN,81,CROP TOTALS,"9,776,000"
OKLAHOMA,40,CENTRAL,50,LOGAN,83,CROP TOTALS,"16,204,000"
OKLAHOMA,40,CENTRAL,50,MCCLAIN,87,CROP TOTALS,"10,517,000"
OKLAHOMA,40,CENTRAL,50,OKFUSKEE,107,CROP TOTALS,"5,719,000"
OKLAHOMA,40,CENTRAL,50,OKLAHOMA,109,CROP TOTALS,"14,604,000"
OKLAHOMA,40,CENTRAL,50,PAYNE,119,CROP TOTALS,"4,645,000"
OKLAHOMA,40,CENTRAL,50,POTTAWATOMIE,125,CROP TOTALS,"7,247,000"
OKLAHOMA,40,CENTRAL,50,SEMINOLE,133,CROP TOTALS,"2,553,000"
OKLAHOMA,40,EAST CENTRAL,80,ADAIR,1,CROP TOTALS,"3,286,000"
OKLAHOMA,40,EAST CENTRAL,80,CHEROKEE,21,CROP TOTALS,"30,105,000"
OKLAHOMA,40,EAST CENTRAL,80,HASKELL,61,CROP TOTALS,"2,600,000"
OKLAHOMA,40,EAST CENTRAL,80,HUGHES,63,CROP TOTALS,"3,001,000"
OKLAHOMA,40,EAST CENTRAL,80,MCINTOSH,91,CROP TOTALS,"1,876,000"
OKLAHOMA,40,EAST CENTRAL,80,MUSKOGEE,101,CROP TOTALS,"13,613,000"
OKLAHOMA,40,EAST CENTRAL,80,OKMULGEE,111,CROP TOTALS,"6,292,000"
OKLAHOMA,40,EAST CENTRAL,80,PITTSBURG,121,CROP TOTALS,"4,447,000"
OKLAHOMA,40,EAST CENTRAL,80,SEQUOYAH,135,CROP TOTALS,"14,361,000"
OKLAHOMA,40,NORTH CENTRAL,40,ALFALFA,3,CROP TOTALS,"41,490,000"
OKLAHOMA,40,NORTH CENTRAL,40,GARFIELD,47,CROP TOTALS,"62,699,000"
OKLAHOMA,40,NORTH CENTRAL,40,GRANT,53,CROP TOTALS,"61,531,000"
OKLAHOMA,40,NORTH CENTRAL,40,KAY,71,CROP TOTALS,"60,022,000"
OKLAHOMA,40,NORTH CENTRAL,40,MAJOR,93,CROP TOTALS,"25,773,000"
OKLAHOMA,40,NORTH CENTRAL,40,NOBLE,103,CROP TOTALS,"25,010,000"
OKLAHOMA,40,NORTH CENTRAL,40,WOODS,151,CROP TOTALS,"18,569,000"
OKLAHOMA,40,NORTH CENTRAL,40,WOODWARD,153,CROP TOTALS,"5,672,000"
OKLAHOMA,40,NORTHEAST,70,CRAIG,35,CROP TOTALS,"10,426,000"
OKLAHOMA,40,NORTHEAST,70,DELAWARE,41,CROP TOTALS,"6,242,000"
OKLAHOMA,40,NORTHEAST,70,MAYES,97,CROP TOTALS,"7,435,000"
OKLAHOMA,40,NORTHEAST,70,NOWATA,105,CROP TOTALS,"5,978,000"
OKLAHOMA,40,NORTHEAST,70,OSAGE,113,CROP TOTALS,"9,475,000"
OKLAHOMA,40,NORTHEAST,70,OTTAWA,115,CROP TOTALS,"69,577,000"
OKLAHOMA,40,NORTHEAST,70,PAWNEE,117,CROP TOTALS,"5,849,000"
OKLAHOMA,40,NORTHEAST,70,ROGERS,131,CROP TOTALS,"7,395,000"
OKLAHOMA,40,NORTHEAST,70,TULSA,143,CROP TOTALS,"16,350,000"
OKLAHOMA,40,NORTHEAST,70,WAGONER,145,CROP TOTALS,"30,217,000"
OKLAHOMA,40,NORTHEAST,70,WASHINGTON,147,CROP TOTALS,"6,535,000"
OKLAHOMA,40,PANHANDLE,10,BEAVER,7,CROP TOTALS,"19,413,000"
OKLAHOMA,40,PANHANDLE,10,CIMARRON,25,CROP TOTALS,"56,470,000"
OKLAHOMA,40,PANHANDLE,10,ELLIS,45,CROP TOTALS,"4,746,000"
OKLAHOMA,40,PANHANDLE,10,HARPER,59,CROP TOTALS,"6,029,000"
OKLAHOMA,40,PANHANDLE,10,TEXAS,139,CROP TOTALS,"125,201,000"
OKLAHOMA,40,SOUTH CENTRAL,60,ATOKA,5,CROP TOTALS,"3,339,000"
OKLAHOMA,40,SOUTH CENTRAL,60,BRYAN,13,CROP TOTALS,"20,811,000"
OKLAHOMA,40,SOUTH CENTRAL,60,CARTER,19,CROP TOTALS,"6,404,000"
OKLAHOMA,40,SOUTH CENTRAL,60,COAL,29,CROP TOTALS,"4,022,000"
OKLAHOMA,40,SOUTH CENTRAL,60,GARVIN,49,CROP TOTALS,"16,924,000"
OKLAHOMA,40,SOUTH CENTRAL,60,JEFFERSON,67,CROP TOTALS,"3,735,000"
OKLAHOMA,40,SOUTH CENTRAL,60,JOHNSTON,69,CROP TOTALS,"3,466,000"
OKLAHOMA,40,SOUTH CENTRAL,60,LOVE,85,CROP TOTALS,"3,781,000"
OKLAHOMA,40,SOUTH CENTRAL,60,MARSHALL,95,CROP TOTALS,"1,949,000"
OKLAHOMA,40,SOUTH CENTRAL,60,MURRAY,99,CROP TOTALS,"1,599,000"
OKLAHOMA,40,SOUTH CENTRAL,60,PONTOTOC,123,CROP TOTALS,"4,323,000"
